28.433428204737016,77.30751949579665
28.4334283193458,77.30731783081293
28.433428433657394,77.30711616582879
28.433428547671785,77.3069145008442
28.433356686588173,77.30691537017408
28.433356575875557,77.3071159200676
28.433356464869025,77.3073164699607
28.433356353568577,77.30751701985336
28.433356353568577,77.30751701985336
28.433410241945364,77.30751887681052
28.433410355726764,77.3073174905997
28.43341046921178,77.30711610438846
28.433410582400427,77.30691471817677
28.433338721318027,77.30691558750637
28.433338611430354,77.30711585862736
28.433338501249587,77.30731612974792
28.433338390775713,77.30751640086807
28.43333839077571,77.30751640086807
28.433392279153413,77.30751825782461
28.43339239210762,77.3073171503866
28.43339250476627,77.30711604294815
28.43339261712937,77.30691493550928
28.433320756048193,77.30691580483858
28.43332064698526,77.30711579718714
28.43332053763003,77.30731578953527
28.43332042798252,77.307515781883
28.433320427982526,77.307515781883
28.433374316361146,77.30751763883887
28.433374316361146,77.30751763883887
28.43337442848837,77.30731681017357
28.43337454032086,77.30711598150786
28.433374651858614,77.30691515284171
28.433302790778658,77.30691602217071
28.43330268254026,77.30711573574692
28.43330257401038,77.30731544932273
28.43330246518903,77.30751516289811
28.43330246518903,77.30751516289811
28.433230614011936,77.3075126869607
28.433230719530723,77.3073140884737
28.433230824761285,77.3071154899863
28.433230929703626,77.30691689149852
28.433284825509432,77.30691623950277
28.433284718095358,77.30711567430674
28.433284610390622,77.3073151091103
28.43328450239523,77.30751454391346
28.433284502395225,77.30751454391346
28.433212651216873,77.30751206797689
28.43321275591055,77.30731374826175
28.433212860316804,77.30711542854621
28.433212964435647,77.30691710883029
28.43326686024052,77.30691645683477
28.433266753650564,77.30711561286658
28.433266646770765,77.307314768898
28.433266539601117,77.307513924929
28.433248576806676,77.30751330594475
28.433248683150794,77.3073144286858
28.433248789205873,77.30711555142643
28.433248894971918,77.30691667416669
